Material,Lay-up,"Vf, %",Resin Type,Resin,0 Deg fabric name,45 Deg fabric name,45 Deg fabric %,90 Deg fabric name,90 Deg fabric %,other %,"Thickness, mm",Cure / Post Cure,Process,Test #,Coupon,"Max. Stress, MPa","Min. Stress, MPa",R-value,"Freq., Hz or mm/s","E, GPa (0.1-0.3%)",Max. % Strain,Cycles,"Moisture Gain, %",Contractor report,Conference Paper
Uni_Saturated,[90]2,56.0,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,4090-106,43.32634032599611,,,,,,1.0,,,
Uni_Saturated,[90]2,56.0,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,4090-107,50.47518516763744,,,,,,1.0,,,
Uni_Saturated,[90]2,56.0,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,4090-108,52.290285261361696,,,,,,1.0,,,
Uni_Saturated,[90]2,56.0,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,4090-109,54.16418169634159,,,,,,1.0,,,
Uni_Saturated,[90]2,56.0,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,4095-107,63.884058916595734,,,,,,1.0,,,
Balanced_Full_Satur,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-2,161.0,,,,,,1.0,,,
Balanced_Full_Satur,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-3,167.0,,,,,,1.0,,,
Balanced_Full_Satur,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-4,162.0,,,,,,1.0,,,
Balanced_Full_Satur,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-3,271.0,,,,,,1.0,,,
Balanced_Full_Satur,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-4,284.0,,,,,,1.0,,,
Balanced_Full_Satur,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-5,278.0,,,,,,1.0,,,
Balanced_Full_Satur,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-1,56.0,,,,,,1.0,,,
Balanced_Full_Satur,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-2,61.0,,,,,,1.0,,,
Balanced_Full_Satur,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-3,59.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[15]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-1,118.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[15]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-2,139.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[15]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-3,141.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[30]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-4,71.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[30]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-5,69.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[30]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-6,69.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[45]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-7,48.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[45]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-8,57.0,,,,,,1.0,,,
Unbalanced_Full_Satur,[45]2,50.3,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2444-9,53.0,,,,,,1.0,,,
Balanced_Dry,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-6,217.0,,,,,,1.0,,,
Balanced_Dry,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-7,202.0,,,,,,1.0,,,
Balanced_Dry,[±30],48.9,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.01,"48h/25 C, 8h/70 C",Infusion,,2438-8,223.0,,,,,,1.0,,,
Balanced_Dry,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-1,397.0,,,,,,1.0,,,
Balanced_Dry,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-2,412.0,,,,,,1.0,,,
Balanced_Dry,[±15],50.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,1.96,"48h/25 C, 8h/70 C",Infusion,,2436-11,413.0,,,,,,1.0,,,
Balanced_Dry,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-11,76.0,,,,,,1.0,,,
Balanced_Dry,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-14,79.0,,,,,,1.0,,,
Balanced_Dry,[±45],48.6,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.03,"48h/25 C, 8h/70 C",Infusion,,2442-16,72.0,,,,,,1.0,,,
Unbalanced_Dry,[15]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-5,155.0,,,,,,1.0,,,
Unbalanced_Dry,[15]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-6,151.0,,,,,,1.0,,,
Unbalanced_Dry,[15]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-7,150.0,,,,,,1.0,,,
Unbalanced_Dry,[15]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-8,157.0,,,,,,1.0,,,
Unbalanced_Dry,[30]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-9,79.0,,,,,,1.0,,,
Unbalanced_Dry,[30]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-10,82.0,,,,,,1.0,,,
Unbalanced_Dry,[30]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-11,81.0,,,,,,1.0,,,
Unbalanced_Dry,[30]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-12,82.0,,,,,,1.0,,,
Unbalanced_Dry,[45]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-13,70.0,,,,,,1.0,,,
Unbalanced_Dry,[45]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-14,69.0,,,,,,1.0,,,
Unbalanced_Dry,[45]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-15,68.0,,,,,,1.0,,,
Unbalanced_Dry,[45]2,47.2,EP,Hexion 135/1366,Vectorply E-LT 3900,0,0,0,8,1,2.09,"48h/25 C, 8h/70 C",Infusion,,2437-16,66.0,,,,,,1.0,,,
Partial_Saturation_300h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.54,"24h/25 C, 12h/70 C",Infusion,,4009-21,324.01822706867915,,,,26.2,1.5,1.0,,,
Partial_Saturation_300h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.49,"24h/25 C, 12h/70 C",Infusion,,4009-3,341.2888961268875,,,,25.5,1.6,1.0,,,
Partial_Saturation_300h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.52,"24h/25 C, 12h/70 C",Infusion,,4009-23,331.5427867798008,,,,26.5,1.5,1.0,,,
Partial_Saturation_300h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.46,"24h/25 C, 12h/70 C",Infusion,,4009-2,345.523081737221,,,,26.3,1.6,1.0,,,
Partial_Saturation_300h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.4,"24h/25 C, 12h/70 C",Infusion,,4009-16,332.4798812245165,,,,27.4,1.5,1.0,,,
Partial_Saturation_300h,[90/0]s,56.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.42,"24h/25 C, 12h/70 C",Infusion,,4019-112,434.6889602163856,,,,30.5,1.9,1.0,,,
Partial_Saturation_300h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.42,"24h/25 C, 12h/70 C",Infusion,,4016-103,474.3999564895386,,,,27.9,2.2,1.0,,,
Partial_Saturation_300h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.3,"24h/25 C, 12h/70 C",Infusion,,4016-110,507.46723501711244,,,,28.9,2.2,1.0,,,
Partial_Saturation_300h,[90/0]s,58.6,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.34,"24h/25 C, 12h/70 C",Infusion,,4014-103,432.52493652582683,,,,31.9,1.9,1.0,,,
Partial_Saturation_300h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.32,"24h/25 C, 12h/70 C",Infusion,,4016-108,469.76437696588494,,,,38.5,2.2,1.0,,,
Partial_Saturation_750h,[0/90]s,56.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.36,"24h/25 C, 12h/70 C",Infusion,,4019-4,306.6595605960273,,,,,1.2,1.0,,,
Partial_Saturation_750h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.43,"24h/25 C, 12h/70 C",Infusion,,4009-13,270.86343426820724,,,,,1.1,1.0,,,
Partial_Saturation_750h,[0/90]s,56.4,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.41,"24h/25 C, 12h/70 C",Infusion,,4009-15,289.0321044210162,,,,,1.2,1.0,,,
Partial_Saturation_750h,[0/90]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.35,"24h/25 C, 12h/70 C",Infusion,,4016-3,339.33249146394144,,,,,1.5,1.0,,,
Partial_Saturation_750h,[0/90]s,56.5,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.37,"24h/25 C, 12h/70 C",Infusion,,4018-1,341.0628863996675,,,,,1.4,1.0,,,
Partial_Saturation_750h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.31,"24h/25 C, 12h/70 C",Infusion,,4016-115,346.70256035666074,,,,,1.4,1.0,,,
Partial_Saturation_750h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.39,"24h/25 C, 12h/70 C",Infusion,,4016-116,370.9343157892631,,,,,1.5,1.0,,,
Partial_Saturation_750h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.41,"24h/25 C, 12h/70 C",Infusion,,4016-105,358.939239650309,,,,,1.6,1.0,,,
Partial_Saturation_750h,[90/0]s,58.6,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.4,"24h/25 C, 12h/70 C",Infusion,,4014-107,280.6001619039864,,,,,1.2,1.0,,,
Partial_Saturation_750h,[90/0]s,55.2,EP,Hexion 135/1366,Vectorply E-LT 3800,0,0,0,8,1,3.31,"24h/25 C, 12h/70 C",Infusion,,4016-111,370.94499205251583,,,,,1.4,1.0,,,
DB-BIAX,(±45)4,60.6,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.02,6h/70 C,infusion,,2292-351,69.0,6.89,0.1,1.5,14.8,0.521,7883.0,3000.0,,
DB-BIAX,(±45)4,59.4,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,6h/70 C,infusion,,2292-353,51.7,5.17,0.1,3.0,15.5,0.34,995305.0,727000.0,,
DB-BIAX,(±45)4,59.4,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,6h/70 C,infusion,,2292-352,51.7,5.17,0.1,3.0,18.5,0.298,1527225.0,1900000.0,,
DB-BIAX,(±45)4,59.2,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.07,6h/70 C,infusion,,2292-349,51.7,5.17,0.1,3.0,16.9,0.317,1584293.0,507000.0,,
DB-BIAX,(±45)4,60.3,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.03,6h/70 C,infusion,,2292-347,60.3,6.03,0.1,2.0,17.7,0.375,172453.0,39000.0,,
DB-BIAX,(±45)4,59.4,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,6h/70 C,infusion,,2292-341,60.3,6.03,0.1,2.0,16.2,0.402,150426.0,50000.0,,
DB-BIAX,(±45)4,60.3,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.03,6h/70 C,infusion,,2292-337,60.3,6.03,0.1,2.0,16.6,0.389,173189.0,63000.0,,
DB-BIAX,(±45)4,59.4,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,6h/70 C,infusion,,2292-343,69.0,6.89,0.1,1.5,16.2,0.481,13177.0,3800.0,,
DB-BIAX,(±45)4,59.4,EP-9,Hexion RIMR 035C / RIMH 037 (100:28 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,6h/70 C,infusion,,2292-346,69.0,6.89,0.1,1.5,15.8,0.457,7608.0,3500.0,,
DB-BIAX,(±45)4,57.0,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.15,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-747,69.0,6.89,0.1,1.5,18.2,0.426,153720.0,71000.0,,
DB-BIAX,(±45)4,59.2,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.07,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-737,69.0,6.89,0.1,1.5,19.1,0.415,146719.0,87000.0,,
DB-BIAX,(±45)4,59.4,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-707,69.0,6.89,0.1,1.5,17.9,0.443,240563.0,86000.0,,
DB-BIAX,(±45)4,55.4,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.21,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-742,69.0,6.89,0.1,1.5,16.7,0.46,126477.0,65000.0,,
DB-BIAX,(±45)4,59.4,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-712,60.3,6.03,0.1,1.5,18.8,0.355,394172.0,510000.0,,
DB-BIAX,(±45)4,59.4,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.06,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-743,60.3,6.03,0.1,2.0,19.0,0.347,663587.0,820000.0,,
DB-BIAX,(±45)4,56.7,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.16,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-718,60.3,6.03,0.1,3.0,17.0,0.381,716483.0,631000.0,,
DB-BIAX,(±45)4,56.7,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.16,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-701,82.7,8.27,0.1,1.0,16.1,0.617,2300.0,1500.0,,
DB-BIAX,(±45)4,57.8,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.12,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-736,82.7,8.27,0.1,1.0,17.2,0.593,5971.0,580.0,,
DB-BIAX,(±45)4,60.3,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.03,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-753,82.7,8.27,0.1,1.0,18.1,0.56,6173.0,1000.0,,
DB-BIAX,(±45)4,60.3,EP-10,Hexion RIMR 145/RIMH 145/RIMC 145 (100:82:0.3 by wt),0,PPG-Devold DB810-E05-A,99,0,0,1,2.03,"Infused at 80C, ramped up to 120C in 40 minutes, held 4 hours, cooled to 80C and held for 8 hours",infusion,,2295-770,51.7,5.17,0.1,3.0,16.6,0.293,7000000.0,6125012.0,,
DB-BIAX-DH3-EP1,(+/-45)6,56.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.28,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-114W,29.3,2.93,0.1,1.5,11.2,1.63,22500.0,54000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,56.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.28,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-113W,29.3,2.93,0.1,1.5,10.9,1.58,25300.0,56000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.3,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-127W,29.3,2.93,0.1,1.5,10.1,1.46,22500.0,49000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.3,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-145W,31.0,3.1,0.1,1.5,9.8,1.42,6200.0,13500.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.3,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-111W,34.5,3.45,0.1,1.5,9.9,1.43,2500.0,4200.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.9,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.29,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-159W,27.6,2.76,0.1,3.0,10.3,1.5,42000.0,115000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.25,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-142W,27.6,2.76,0.1,3.0,10.1,1.46,31000.0,90000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.3,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-138W,27.6,2.76,0.1,3.0,10.5,1.53,45000.0,137000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,55.9,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.29,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-101W,20.7,2.07,0.1,3.0,10.3,1.5,1746000.0,6000000.0,,
DB-BIAX-DH3-EP1,(+/-45)6,56.4,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.26,"24h/20C, 12h/ 70C",infusion,,DH3W-2259-141W,51.7,5.17,0.1,3.0,11.8,1.71,14.0,19.0,,
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-122,82.9,,,,14.5,3.0,1.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-111,82.8,,,,14.1,4.7,1.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-112,82.1,,,,13.7,5.0,1.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)8,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,4.39,"24h/20C, 12h/ 70C",Infusion,,DH3A-2259-133,79.3,7.93,0.1,1.0,,0.79,618.0,92.0,,C40
DB-BIAX-DH3-EP1,(+/-45)8,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,4.34,"24h/20C, 12h/ 70C",Infusion,,DH3A-2259-131,79.3,7.93,0.1,1.0,,0.82,551.0,83.0,,C40
DB-BIAX-DH3-EP1,(+/-45)8,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,4.34,"24h/20C, 12h/ 70C",Infusion,,DH3A-2259-130,79.3,7.93,0.1,1.0,,0.79,814.0,74.0,,C40
DB-BIAX-DH3-EP1,(+/-45)8,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,4.34,"24h/20C, 12h/ 70C",Infusion,,DH3A-2259-112,69.0,6.9,0.1,2.0,,0.5,11814.0,3100.0,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.27,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-120,69.0,6.9,0.1,2.0,,0.83,10667.0,2470.0,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-600,69.0,6.9,0.1,1.0,,0.89,3415.0,280.0,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,4.32,"24h/20C, 12h/ 70C",Infusion,,DH3A-2259-107,69.0,6.9,0.1,2.0,,0.79,8068.0,500.0,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.25,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-168,69.0,6.9,0.1,1.0,,0.82,17005.0,2930.0,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-102,69.0,6.9,0.1,2.0,,,3584.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-101,69.0,6.9,0.1,2.0,17.1,,2997.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-201,69.0,6.9,0.1,3.0,,,9465.0,,,C40
DB-BIAX-DH3-EP1,(+/-45)6,57.0,EP1,Hexion MGS RIMR135/RIMH1366,0,PPG-Devold DB810-E05-A,99,0,0,1,3.24,"24h/20C, 12h/ 70C",Infusion,,DH3-2259a-200,69.0,6.9,0.1,2.0,,,5401.0,,,C40
